VIVIENDA_REF_ID,RADIO_REF_ID,TIPVV,V01,URP,DPTO,PROV,HOGAR_REF_ID,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,PROP,TOTPERS,AGLOMERADO,PERSONA_REF_ID,P01,P02,P03,P05,P06,P07,P12,P08,P09,P10,CONDACT,IX_TOT_
6047040,19583,1,1.0,1,6532,6,5337514,1,2.0,1,1,1.0,1,1,1,1.0,1.0,2,6,1,4,0,16595384,3,2,23,1,0,1,1,1,7,2,1,4
6047044,19583,1,1.0,1,6532,6,5337518,1,2.0,1,1,1.0,1,1,1,1.0,1.0,3,5,1,5,0,16595393,1,1,50,1,0,1,2,1,6,2,1,5
6047044,19583,1,1.0,1,6532,6,5337518,1,2.0,1,1,1.0,1,1,1,1.0,1.0,3,5,1,5,0,16595394,3,1,24,1,0,1,1,1,7,2,1,5
6047044,19583,1,1.0,1,6532,6,5337518,1,2.0,1,1,1.0,1,1,1,1.0,1.0,3,5,1,5,0,16595395,3,1,18,1,0,1,1,1,7,2,1,5
6047044,19583,1,1.0,1,6532,6,5337518,1,2.0,1,1,1.0,1,1,1,1.0,1.0,3,5,1,5,0,16595396,3,2,12,1,0,1,1,1,2,2,0,5
6047044,19583,1,1.0,1,6532,6,5337518,1,2.0,1,1,1.0,1,1,1,1.0,1.0,3,5,1,5,0,16595397,3,2,8,1,0,1,1,1,2,2,0,5
6047069,19583,1,1.0,1,6532,6,5337540,1,2.0,1,1,1.0,1,1,1,1.0,1.0,2,6,1,2,0,16595450,1,2,67,1,0,1,2,2,6,1,1,2
6047069,19583,1,1.0,1,6532,6,5337540,1,2.0,1,1,1.0,1,1,1,1.0,1.0,2,6,1,2,0,16595451,3,2,34,1,0,1,1,2,7,1,1,2
6047252,19583,1,1.0,1,6532,6,5337675,1,4.0,1,1,1.0,1,1,1,1.0,1.0,3,5,1,2,0,16595783,1,1,57,1,0,1,1,2,7,1,1,2
6047252,19583,1,1.0,1,6532,6,5337675,1,4.0,1,1,1.0,1,1,1,1.0,1.0,3,5,1,2,0,16595784,2,2,59,1,0,1,2,2,6,1,1,2
6047077,19583,1,1.0,1,6532,6,5337547,1,2.0,1,1,1.0,1,1,1,1.0,1.0,2,5,1,3,0,16595466,1,2,73,1,0,1,2,2,7,2,3,3
6047077,19583,1,1.0,1,6532,6,5337547,1,2.0,1,1,1.0,1,1,1,1.0,1.0,2,5,1,3,0,16595467,3,1,52,1,0,1,1,2,7,2,1,3
6047077,19583,1,1.0,1,6532,6,5337547,1,2.0,1,1,1.0,1,1,1,1.0,1.0,2,5,1,3,0,16595468,3,2,50,1,0,1,1,2,4,1,1,3
6047144,19583,1,1.0,1,6532,6,5337598,1,4.0,1,1,1.0,1,1,1,1.0,1.0,2,3,3,2,0,16595616,1,1,76,1,0,1,2,2,7,1,3,2
6047144,19583,1,1.0,1,6532,6,5337598,1,4.0,1,1,1.0,1,1,1,1.0,1.0,2,3,3,2,0,16595617,2,2,80,1,0,1,1,1,6,2,3,2
6047313,19584,1,1.0,1,6532,6,5337726,1,4.0,1,1,1.0,1,1,1,1.0,1.0,1,3,1,1,0,16595926,1,2,78,1,0,1,2,2,2,1,3,1
6047345,19584,1,1.0,1,6532,6,5337747,1,2.0,1,1,1.0,1,1,1,1.0,1.0,2,8,1,4,0,16595977,1,1,53,1,0,1,1,2,7,1,1,4
6047345,19584,1,1.0,1,6532,6,5337747,1,2.0,1,1,1.0,1,1,1,1.0,1.0,2,8,1,4,0,16595978,2,2,51,1,0,1,1,2,4,2,1,4
6047345,19584,1,1.0,1,6532,6,5337747,1,2.0,1,1,1.0,1,1,1,1.0,1.0,2,8,1,4,0,16595979,3,1,24,1,0,1,1,1,9,0,1,4
6047345,19584,1,1.0,1,6532,6,5337747,1,2.0,1,1,1.0,1,1,1,1.0,1.0,2,8,1,4,0,16595980,3,1,22,1,0,1,1,1,7,2,3,4
6047515,19584,1,1.0,1,6532,6,5337892,1,1.0,1,1,1.0,1,1,1,1.0,1.0,2,3,3,2,0,16596379,1,1,40,1,0,1,1,2,4,1,1,2
6047515,19584,1,1.0,1,6532,6,5337892,1,1.0,1,1,1.0,1,1,1,1.0,1.0,2,3,3,2,0,16596380,3,1,5,1,0,2,1,1,1,0,0,2
6047528,19584,1,1.0,1,6532,6,5337903,1,2.0,2,1,1.0,1,1,1,1.0,2.0,2,2,1,2,0,16596402,1,1,72,1,0,1,2,2,4,2,3,2
6047528,19584,1,1.0,1,6532,6,5337903,1,2.0,2,1,1.0,1,1,1,1.0,2.0,2,2,1,2,0,16596403,2,2,68,1,0,1,2,2,4,1,3,2
6047632,19584,2,,1,6532,6,5337988,0,,0,0,,0,0,0,,,0,0,0,0,0,16596617,0,2,41,1,0,1,0,2,6,1,0,5
6047632,19584,2,,1,6532,6,5337988,0,,0,0,,0,0,0,,,0,0,0,0,0,16596618,0,2,40,1,0,1,0,2,6,1,0,5
6047632,19584,2,,1,6532,6,5337988,0,,0,0,,0,0,0,,,0,0,0,0,0,16596619,0,2,50,1,0,1,0,2,6,1,0,5
6047632,19584,2,,1,6532,6,5337988,0,,0,0,,0,0,0,,,0,0,0,0,0,16596620,0,2,33,1,0,1,0,2,6,1,0,5
6047632,19584,2,,1,6532,6,5337988,0,,0,0,,0,0,0,,,0,0,0,0,0,16596621,0,2,24,1,0,1,0,1,6,2,0,5
6047317,19584,1,1.0,1,6532,6,5337730,1,4.0,1,1,1.0,1,1,1,1.0,1.0,3,5,1,5,0,16595933,1,2,46,1,0,1,1,2,4,2,1,5
6047317,19584,1,1.0,1,6532,6,5337730,1,4.0,1,1,1.0,1,1,1,1.0,1.0,3,5,1,5,0,16595934,3,2,20,1,0,1,1,2,4,2,1,5
6047317,19584,1,1.0,1,6532,6,5337730,1,4.0,1,1,1.0,1,1,1,1.0,1.0,3,5,1,5,0,16595935,3,1,17,1,0,1,1,2,5,2,1,5
6047317,19584,1,1.0,1,6532,6,5337730,1,4.0,1,1,1.0,1,1,1,1.0,1.0,3,5,1,5,0,16595936,3,2,14,1,0,1,1,1,3,2,3,5
6047317,19584,1,1.0,1,6532,6,5337730,1,4.0,1,1,1.0,1,1,1,1.0,1.0,3,5,1,5,0,16595937,3,2,12,1,0,1,1,1,3,2,0,5
6047318,19584,1,1.0,1,6532,6,5337731,1,4.0,1,1,1.0,1,1,1,1.0,1.0,1,2,1,1,0,16595938,1,2,92,1,0,1,2,2,2,1,3,1
6047449,19584,1,1.0,1,6532,6,5337837,1,2.0,1,1,1.0,1,1,1,1.0,1.0,3,4,3,3,0,16596229,1,2,46,1,0,1,1,2,6,1,1,3
6047449,19584,1,1.0,1,6532,6,5337837,1,2.0,1,1,1.0,1,1,1,1.0,1.0,3,4,3,3,0,16596230,3,1,19,1,0,1,1,1,5,2,1,3
6047449,19584,1,1.0,1,6532,6,5337837,1,2.0,1,1,1.0,1,1,1,1.0,1.0,3,4,3,3,0,16596231,3,2,10,1,0,1,1,1,2,2,0,3
6047488,19584,1,1.0,1,6532,6,5337869,1,1.0,1,1,1.0,1,1,1,1.0,2.0,1,1,3,3,0,16596314,1,1,20,1,0,1,1,2,5,1,1,3
6047488,19584,1,1.0,1,6532,6,5337869,1,1.0,1,1,1.0,1,1,1,1.0,2.0,1,1,3,3,0,16596315,2,2,21,1,0,1,1,2,5,2,1,3
6047488,19584,1,1.0,1,6532,6,5337869,1,1.0,1,1,1.0,1,1,1,1.0,2.0,1,1,3,3,0,16596316,3,2,0,1,0,2,0,0,0,0,0,3
6047520,19584,1,1.0,1,6532,6,5337896,1,2.0,1,1,1.0,1,1,1,1.0,1.0,3,5,1,3,0,16596389,1,2,46,1,0,1,1,2,4,1,1,3
6047520,19584,1,1.0,1,6532,6,5337896,1,2.0,1,1,1.0,1,1,1,1.0,1.0,3,5,1,3,0,16596390,3,1,16,1,0,1,1,1,5,2,3,3
6047520,19584,1,1.0,1,6532,6,5337896,1,2.0,1,1,1.0,1,1,1,1.0,1.0,3,5,1,3,0,16596391,3,2,14,1,0,1,1,1,4,2,3,3
6047333,19584,1,1.0,1,6532,6,5337739,1,2.0,1,1,1.0,1,1,1,1.0,1.0,2,4,3,4,0,16595957,1,1,32,1,0,1,1,2,4,1,1,4
6047333,19584,1,1.0,1,6532,6,5337739,1,2.0,1,1,1.0,1,1,1,1.0,1.0,2,4,3,4,0,16595958,2,2,32,1,0,1,1,2,4,2,3,4
6047333,19584,1,1.0,1,6532,6,5337739,1,2.0,1,1,1.0,1,1,1,1.0,1.0,2,4,3,4,0,16595959,3,2,13,1,0,1,1,1,4,2,0,4
6047333,19584,1,1.0,1,6532,6,5337739,1,2.0,1,1,1.0,1,1,1,1.0,1.0,2,4,3,4,0,16595960,3,2,3,1,0,2,2,1,1,0,0,4
6047418,19584,1,1.0,1,6532,6,5337812,1,2.0,1,1,1.0,1,1,1,1.0,1.0,3,5,1,2,0,16596158,1,1,81,1,0,1,2,2,2,2,3,2
6047418,19584,1,1.0,1,6532,6,5337812,1,2.0,1,1,1.0,1,1,1,1.0,1.0,3,5,1,2,0,16596159,2,2,72,1,0,1,1,2,2,2,3,2
6047467,19584,1,1.0,1,6532,6,5337850,1,2.0,1,1,1.0,1,1,1,1.0,1.0,4,4,1,3,0,16596272,1,1,69,1,0,1,1,1,7,2,3,3
6047467,19584,1,1.0,1,6532,6,5337850,1,2.0,1,1,1.0,1,1,1,1.0,1.0,4,4,1,3,0,16596273,2,2,63,1,0,1,1,2,6,1,3,3
6047467,19584,1,1.0,1,6532,6,5337850,1,2.0,1,1,1.0,1,1,1,1.0,1.0,4,4,1,3,0,16596274,3,1,30,1,0,1,1,2,7,1,1,3
6047542,19584,1,1.0,1,6532,6,5337916,1,2.0,2,1,1.0,1,1,1,1.0,1.0,1,4,1,2,0,16596434,1,1,85,1,0,1,2,2,2,1,3,2
6047542,19584,1,1.0,1,6532,6,5337916,1,2.0,2,1,1.0,1,1,1,1.0,1.0,1,4,1,2,0,16596435,2,2,73,1,0,1,2,2,2,1,3,2
6047606,19584,1,1.0,1,6532,6,5337965,1,4.0,1,1,1.0,1,1,1,1.0,1.0,3,4,1,3,0,16596566,1,1,79,1,0,1,2,2,2,1,3,3
6047606,19584,1,1.0,1,6532,6,5337965,1,4.0,1,1,1.0,1,1,1,1.0,1.0,3,4,1,3,0,16596567,2,2,74,1,0,1,2,2,2,1,3,3
6047606,19584,1,1.0,1,6532,6,5337965,1,4.0,1,1,1.0,1,1,1,1.0,1.0,3,4,1,3,0,16596568,3,1,35,1,0,1,1,1,2,2,1,3
6047464,19584,1,1.0,1,6532,6,5337848,1,2.0,1,1,1.0,1,1,1,1.0,1.0,2,4,1,2,0,16596265,1,1,72,1,0,1,2,2,2,1,1,2
6047464,19584,1,1.0,1,6532,6,5337848,1,2.0,1,1,1.0,1,1,1,1.0,1.0,2,4,1,2,0,16596266,2,2,73,1,0,1,2,2,2,1,3,2
6047474,19584,1,1.0,1,6532,6,5337856,1,2.0,1,1,1.0,1,1,1,1.0,1.0,2,6,1,1,0,16596288,1,2,68,1,0,1,2,2,4,1,3,1
6047487,19584,1,1.0,1,6532,6,5337868,1,4.0,1,1,1.0,1,1,1,1.0,1.0,2,4,1,1,0,16596313,1,2,82,1,0,1,2,2,4,2,3,1
6047527,19584,1,1.0,1,6532,6,5337902,1,2.0,2,1,1.0,1,1,1,1.0,1.0,2,3,1,2,0,16596400,1,2,66,1,0,1,2,2,4,2,1,2
6047527,19584,1,1.0,1,6532,6,5337902,1,2.0,2,1,1.0,1,1,1,1.0,1.0,2,3,1,2,0,16596401,3,1,35,1,0,1,1,2,6,1,1,2
6047567,19584,1,1.0,1,6532,6,5337934,1,2.0,2,1,1.0,1,1,1,1.0,1.0,3,4,1,3,0,16596485,1,2,48,1,0,1,1,2,6,1,1,3
6047567,19584,1,1.0,1,6532,6,5337934,1,2.0,2,1,1.0,1,1,1,1.0,1.0,3,4,1,3,0,16596486,3,1,24,1,0,1,1,2,5,1,1,3
6047567,19584,1,1.0,1,6532,6,5337934,1,2.0,2,1,1.0,1,1,1,1.0,1.0,3,4,1,3,0,16596487,3,1,22,1,0,1,1,1,7,2,3,3
6047603,19584,1,1.0,1,6532,6,5337963,1,4.0,1,1,1.0,1,1,1,1.0,1.0,3,5,1,4,0,16596561,1,1,34,1,0,1,1,2,6,2,1,4
6047603,19584,1,1.0,1,6532,6,5337963,1,4.0,1,1,1.0,1,1,1,1.0,1.0,3,5,1,4,0,16596562,2,2,34,1,0,1,1,2,6,1,1,4
6047603,19584,1,1.0,1,6532,6,5337963,1,4.0,1,1,1.0,1,1,1,1.0,1.0,3,5,1,4,0,16596563,3,2,7,1,0,1,1,1,2,2,0,4
6047603,19584,1,1.0,1,6532,6,5337963,1,4.0,1,1,1.0,1,1,1,1.0,1.0,3,5,1,4,0,16596564,3,2,3,1,0,2,1,1,1,0,0,4
6047310,19584,1,1.0,1,6532,6,5337724,1,2.0,2,1,1.0,1,1,1,1.0,1.0,3,5,3,3,0,16595920,1,1,55,1,0,1,1,2,7,1,1,3
6047310,19584,1,1.0,1,6532,6,5337724,1,2.0,2,1,1.0,1,1,1,1.0,1.0,3,5,3,3,0,16595921,2,2,50,1,0,1,2,2,4,1,3,3
6047310,19584,1,1.0,1,6532,6,5337724,1,2.0,2,1,1.0,1,1,1,1.0,1.0,3,5,3,3,0,16595922,3,1,12,1,0,1,1,1,4,2,0,3
6047440,19584,1,1.0,1,6532,6,5337828,1,2.0,2,1,1.0,1,1,1,1.0,1.0,2,3,1,2,0,16596194,1,1,81,2,417,1,2,2,2,1,1,2
6047440,19584,1,1.0,1,6532,6,5337828,1,2.0,2,1,1.0,1,1,1,1.0,1.0,2,3,1,2,0,16596195,2,2,77,2,417,1,2,2,2,1,3,2
6047552,19584,1,1.0,1,6532,6,5337923,1,4.0,2,1,1.0,1,1,1,1.0,1.0,2,4,1,6,0,16596451,1,1,49,1,0,1,1,2,7,2,1,6
6047552,19584,1,1.0,1,6532,6,5337923,1,4.0,2,1,1.0,1,1,1,1.0,1.0,2,4,1,6,0,16596452,2,2,49,1,0,1,1,2,6,1,1,6
6047552,19584,1,1.0,1,6532,6,5337923,1,4.0,2,1,1.0,1,1,1,1.0,1.0,2,4,1,6,0,16596453,3,2,23,1,0,1,1,2,5,1,1,6
6047552,19584,1,1.0,1,6532,6,5337923,1,4.0,2,1,1.0,1,1,1,1.0,1.0,2,4,1,6,0,16596454,5,2,6,1,0,1,1,1,1,0,0,6
6047552,19584,1,1.0,1,6532,6,5337923,1,4.0,2,1,1.0,1,1,1,1.0,1.0,2,4,1,6,0,16596455,3,1,21,1,0,1,1,1,7,2,2,6
6047552,19584,1,1.0,1,6532,6,5337923,1,4.0,2,1,1.0,1,1,1,1.0,1.0,2,4,1,6,0,16596456,3,2,18,1,0,1,1,1,7,2,3,6
6047301,19584,1,1.0,1,6532,6,5337715,1,4.0,1,1,1.0,1,1,1,1.0,1.0,3,7,1,2,0,16595899,1,1,63,1,0,1,1,2,7,1,1,2
6047301,19584,1,1.0,1,6532,6,5337715,1,4.0,1,1,1.0,1,1,1,1.0,1.0,3,7,1,2,0,16595900,2,2,56,1,0,1,1,2,6,1,1,2
6047341,19584,1,2.0,1,6532,6,5337744,1,2.0,1,1,1.0,1,1,1,1.0,1.0,1,1,3,2,0,16595969,1,2,70,1,0,1,2,2,2,1,3,2
6047341,19584,1,2.0,1,6532,6,5337744,1,2.0,1,1,1.0,1,1,1,1.0,1.0,1,1,3,2,0,16595970,3,2,47,1,0,1,2,2,2,1,1,2
6047404,19584,1,1.0,1,6532,6,5337799,1,4.0,1,1,1.0,1,1,1,1.0,1.0,3,4,1,3,0,16596124,1,1,58,1,0,1,1,2,4,2,1,3
6047404,19584,1,1.0,1,6532,6,5337799,1,4.0,1,1,1.0,1,1,1,1.0,1.0,3,4,1,3,0,16596125,2,2,60,1,0,1,1,2,4,2,3,3
6047404,19584,1,1.0,1,6532,6,5337799,1,4.0,1,1,1.0,1,1,1,1.0,1.0,3,4,1,3,0,16596126,3,2,23,1,0,1,1,1,7,2,3,3
6047336,19584,1,2.0,1,6532,6,5337741,1,1.0,1,1,1.0,1,1,1,1.0,1.0,1,1,3,4,0,16595963,1,2,50,1,0,1,2,2,2,1,1,4
6047336,19584,1,2.0,1,6532,6,5337741,1,1.0,1,1,1.0,1,1,1,1.0,1.0,1,1,3,4,0,16595964,3,2,21,1,0,1,1,2,6,2,3,4
6047336,19584,1,2.0,1,6532,6,5337741,1,1.0,1,1,1.0,1,1,1,1.0,1.0,1,1,3,4,0,16595965,5,1,3,1,0,2,1,1,1,0,0,4
6047336,19584,1,2.0,1,6532,6,5337741,1,1.0,1,1,1.0,1,1,1,1.0,1.0,1,1,3,4,0,16595966,5,1,2,1,0,2,0,0,0,0,0,4
6047350,19584,1,1.0,1,6532,6,5337752,1,1.0,1,1,1.0,1,1,1,1.0,1.0,2,5,1,3,0,16595992,1,2,46,1,0,1,1,1,6,2,1,3
6047350,19584,1,1.0,1,6532,6,5337752,1,1.0,1,1,1.0,1,1,1,1.0,1.0,2,5,1,3,0,16595993,3,2,21,1,0,1,1,1,7,2,3,3
6047350,19584,1,1.0,1,6532,6,5337752,1,1.0,1,1,1.0,1,1,1,1.0,1.0,2,5,1,3,0,16595994,3,1,20,1,0,1,1,1,6,2,1,3
6047536,19584,1,1.0,1,6532,6,5337910,1,1.0,1,1,1.0,1,1,1,1.0,1.0,2,3,1,2,0,16596423,1,1,60,1,0,1,2,2,4,1,1,2
6047536,19584,1,1.0,1,6532,6,5337910,1,1.0,1,1,1.0,1,1,1,1.0,1.0,2,3,1,2,0,16596424,7,2,87,1,0,1,2,2,4,1,3,2
6047346,19584,1,1.0,1,6532,6,5337748,1,1.0,1,1,1.0,1,1,1,1.0,1.0,3,6,1,4,0,16595981,1,1,14,1,0,1,2,2,4,2,3,4
6047346,19584,1,1.0,1,6532,6,5337748,1,1.0,1,1,1.0,1,1,1,1.0,1.0,3,6,1,4,0,16595982,2,2,63,1,0,1,1,2,4,2,3,4
6047346,19584,1,1.0,1,6532,6,5337748,1,1.0,1,1,1.0,1,1,1,1.0,1.0,3,6,1,4,0,16595983,3,1,29,1,0,1,1,2,6,2,1,4
6047346,19584,1,1.0,1,6532,6,5337748,1,1.0,1,1,1.0,1,1,1,1.0,1.0,3,6,1,4,0,16595984,4,2,20,1,0,1,1,2,7,1,2,4
6047354,19584,1,1.0,1,6532,6,5337756,1,4.0,1,1,1.0,1,1,1,1.0,1.0,2,4,4,4,0,16596006,1,1,28,1,0,1,2,2,7,1,1,4
6047354,19584,1,1.0,1,6532,6,5337756,1,4.0,1,1,1.0,1,1,1,1.0,1.0,2,4,4,4,0,16596007,2,2,31,1,0,1,1,1,4,2,3,4
6047354,19584,1,1.0,1,6532,6,5337756,1,4.0,1,1,1.0,1,1,1,1.0,1.0,2,4,4,4,0,16596008,3,2,6,1,0,1,2,1,1,0,0,4
6047354,19584,1,1.0,1,6532,6,5337756,1,4.0,1,1,1.0,1,1,1,1.0,1.0,2,4,4,4,0,16596009,3,1,2,1,0,2,0,0,0,0,0,4
6047402,19584,1,1.0,1,6532,6,5337797,2,4.0,2,1,1.0,1,1,1,1.0,2.0,3,3,1,3,0,16596116,1,1,58,1,0,1,2,2,2,2,1,3
6047402,19584,1,1.0,1,6532,6,5337797,2,4.0,2,1,1.0,1,1,1,1.0,2.0,3,3,1,3,0,16596117,3,1,28,1,0,1,2,2,2,2,1,3
6047402,19584,1,1.0,1,6532,6,5337797,2,4.0,2,1,1.0,1,1,1,1.0,2.0,3,3,1,3,0,16596118,3,2,13,1,0,1,1,1,4,2,0,3
6047414,19584,1,1.0,1,6532,6,5337808,1,2.0,1,1,1.0,1,1,1,1.0,2.0,1,1,3,1,0,16596148,1,2,24,1,0,1,1,2,5,1,1,1
6047468,19584,1,1.0,1,6532,6,5337851,1,2.0,1,1,1.0,1,1,1,1.0,1.0,2,3,1,3,0,16596275,1,1,59,1,0,1,1,2,2,1,3,3
6047468,19584,1,1.0,1,6532,6,5337851,1,2.0,1,1,1.0,1,1,1,1.0,1.0,2,3,1,3,0,16596276,2,2,55,1,0,1,1,2,6,1,1,3
6047468,19584,1,1.0,1,6532,6,5337851,1,2.0,1,1,1.0,1,1,1,1.0,1.0,2,3,1,3,0,16596277,3,1,28,1,0,1,1,2,4,1,1,3
6047525,19584,1,1.0,1,6532,6,5337900,1,2.0,1,1,1.0,1,1,1,1.0,1.0,3,5,1,1,0,16596397,1,2,83,1,0,1,2,2,2,1,3,1
6047535,19584,1,1.0,1,6532,6,5337909,1,2.0,1,1,1.0,1,1,1,1.0,1.0,3,8,1,4,0,16596419,1,1,67,1,0,1,1,2,6,1,3,4
6047535,19584,1,1.0,1,6532,6,5337909,1,2.0,1,1,1.0,1,1,1,1.0,1.0,3,8,1,4,0,16596420,2,2,67,1,0,1,1,2,7,1,3,4
6047535,19584,1,1.0,1,6532,6,5337909,1,2.0,1,1,1.0,1,1,1,1.0,1.0,3,8,1,4,0,16596421,3,1,30,1,0,1,1,1,6,2,1,4
6047535,19584,1,1.0,1,6532,6,5337909,1,2.0,1,1,1.0,1,1,1,1.0,1.0,3,8,1,4,0,16596422,5,1,9,1,0,1,1,1,2,2,0,4
6047556,19584,1,1.0,1,6532,6,5337927,1,4.0,1,1,1.0,1,1,1,1.0,1.0,3,5,1,4,0,16596470,1,1,67,1,0,1,1,2,2,1,1,4
6047556,19584,1,1.0,1,6532,6,5337927,1,4.0,1,1,1.0,1,1,1,1.0,1.0,3,5,1,4,0,16596471,2,2,59,1,0,1,1,2,6,1,3,4
6047556,19584,1,1.0,1,6532,6,5337927,1,4.0,1,1,1.0,1,1,1,1.0,1.0,3,5,1,4,0,16596472,3,2,31,1,0,1,1,2,7,1,1,4
6047556,19584,1,1.0,1,6532,6,5337927,1,4.0,1,1,1.0,1,1,1,1.0,1.0,3,5,1,4,0,16596473,3,2,11,1,0,1,1,1,2,2,0,4
6047357,19584,1,1.0,1,6532,6,5337759,1,1.0,1,1,1.0,1,1,1,1.0,1.0,4,9,1,2,0,16596016,1,1,56,1,0,1,1,2,6,1,1,2
6047357,19584,1,1.0,1,6532,6,5337759,1,1.0,1,1,1.0,1,1,1,1.0,1.0,4,9,1,2,0,16596017,2,2,53,1,0,1,1,2,4,1,1,2
6047368,19584,1,1.0,1,6532,6,5337768,1,1.0,1,1,1.0,1,1,1,1.0,1.0,2,3,3,3,0,16596045,1,1,58,1,0,1,1,2,7,1,1,3
6047368,19584,1,1.0,1,6532,6,5337768,1,1.0,1,1,1.0,1,1,1,1.0,1.0,2,3,3,3,0,16596046,2,2,63,1,0,1,2,2,6,1,3,3
6047368,19584,1,1.0,1,6532,6,5337768,1,1.0,1,1,1.0,1,1,1,1.0,1.0,2,3,3,3,0,16596047,3,2,26,1,0,1,1,2,6,1,1,3
6047393,19584,1,1.0,1,6532,6,5337790,1,4.0,1,1,1.0,1,1,1,1.0,1.0,2,4,1,3,0,16596094,1,1,39,1,0,1,1,2,7,1,1,3
6047393,19584,1,1.0,1,6532,6,5337790,1,4.0,1,1,1.0,1,1,1,1.0,1.0,2,4,1,3,0,16596095,2,2,39,1,0,1,1,2,8,1,1,3
6047393,19584,1,1.0,1,6532,6,5337790,1,4.0,1,1,1.0,1,1,1,1.0,1.0,2,4,1,3,0,16596096,3,2,6,1,0,1,1,1,2,2,0,3
6047451,19584,1,1.0,1,6532,6,5337839,1,1.0,1,1,1.0,1,1,1,1.0,1.0,2,5,3,4,0,16596235,1,1,36,1,0,1,1,2,7,2,1,4
6047451,19584,1,1.0,1,6532,6,5337839,1,1.0,1,1,1.0,1,1,1,1.0,1.0,2,5,3,4,0,16596236,2,2,38,1,0,1,1,2,7,1,1,4
6047451,19584,1,1.0,1,6532,6,5337839,1,1.0,1,1,1.0,1,1,1,1.0,1.0,2,5,3,4,0,16596237,3,1,5,1,0,2,1,1,1,0,0,4
6047451,19584,1,1.0,1,6532,6,5337839,1,1.0,1,1,1.0,1,1,1,1.0,1.0,2,5,3,4,0,16596238,3,1,3,1,0,2,1,1,1,0,0,4
6047304,19584,1,1.0,1,6532,6,5337718,1,1.0,1,1,1.0,1,1,1,1.0,1.0,2,4,1,4,0,16595905,1,1,35,1,0,1,1,2,6,1,1,4
6047304,19584,1,1.0,1,6532,6,5337718,1,1.0,1,1,1.0,1,1,1,1.0,1.0,2,4,1,4,0,16595906,2,2,34,1,0,1,1,2,7,1,1,4
6047304,19584,1,1.0,1,6532,6,5337718,1,1.0,1,1,1.0,1,1,1,1.0,1.0,2,4,1,4,0,16595907,3,1,5,1,0,2,1,1,1,0,0,4
6047304,19584,1,1.0,1,6532,6,5337718,1,1.0,1,1,1.0,1,1,1,1.0,1.0,2,4,1,4,0,16595908,3,1,1,1,0,2,0,0,0,0,0,4
6047415,19584,1,1.0,1,6532,6,5337809,1,2.0,1,1,1.0,1,1,1,1.0,1.0,3,3,1,5,0,16596149,1,1,61,1,0,1,2,2,2,2,1,5
6047415,19584,1,1.0,1,6532,6,5337809,1,2.0,1,1,1.0,1,1,1,1.0,1.0,3,3,1,5,0,16596150,2,2,57,1,0,1,2,2,4,2,3,5
6047415,19584,1,1.0,1,6532,6,5337809,1,2.0,1,1,1.0,1,1,1,1.0,1.0,3,3,1,5,0,16596151,3,1,31,1,0,1,1,2,4,2,1,5
6047415,19584,1,1.0,1,6532,6,5337809,1,2.0,1,1,1.0,1,1,1,1.0,1.0,3,3,1,5,0,16596152,5,2,20,1,0,1,1,2,6,2,3,5
6047415,19584,1,1.0,1,6532,6,5337809,1,2.0,1,1,1.0,1,1,1,1.0,1.0,3,3,1,5,0,16596153,5,1,9,1,0,1,1,1,2,2,0,5
6047431,19584,1,1.0,1,6532,6,5337823,1,2.0,1,1,1.0,1,1,1,1.0,1.0,2,3,1,1,0,16596186,1,1,70,1,0,1,2,2,4,2,3,1
6047499,19584,1,1.0,1,6532,6,5337878,1,2.0,1,1,1.0,1,1,1,1.0,1.0,2,4,1,2,0,16596339,1,2,74,1,0,1,2,2,2,1,3,2
6047499,19584,1,1.0,1,6532,6,5337878,1,2.0,1,1,1.0,1,1,1,1.0,1.0,2,4,1,2,0,16596340,7,2,73,1,0,1,2,2,2,1,3,2
6047521,19584,1,1.0,1,6532,6,5337897,1,4.0,1,1,1.0,1,1,1,1.0,1.0,1,2,1,1,0,16596392,1,2,54,1,0,1,1,2,6,1,3,1
6047481,19584,1,1.0,1,6532,6,5337862,1,4.0,1,1,1.0,1,1,1,1.0,1.0,1,2,3,1,0,16596301,1,1,56,1,0,1,1,2,8,1,1,1
6047494,19584,1,1.0,1,6532,6,5337874,1,2.0,1,1,1.0,1,1,1,1.0,1.0,2,2,1,5,0,16596330,1,1,53,1,0,1,1,2,4,2,1,5
6047494,19584,1,1.0,1,6532,6,5337874,1,2.0,1,1,1.0,1,1,1,1.0,1.0,2,2,1,5,0,16596331,2,2,55,1,0,1,1,2,4,2,3,5
6047494,19584,1,1.0,1,6532,6,5337874,1,2.0,1,1,1.0,1,1,1,1.0,1.0,2,2,1,5,0,16596332,3,2,32,1,0,1,1,2,6,1,1,5
6047494,19584,1,1.0,1,6532,6,5337874,1,2.0,1,1,1.0,1,1,1,1.0,1.0,2,2,1,5,0,16596333,3,1,30,1,0,1,1,2,7,1,2,5
6047494,19584,1,1.0,1,6532,6,5337874,1,2.0,1,1,1.0,1,1,1,1.0,1.0,2,2,1,5,0,16596334,5,2,10,1,0,1,1,1,3,2,0,5
6047538,19584,1,1.0,1,6532,6,5337912,1,4.0,1,1,1.0,1,1,1,1.0,1.0,2,2,1,1,0,16596428,1,2,73,1,0,1,2,2,2,1,3,1
